,user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
5512,5513,2023-07-20,2023-12-25,Free,France,114,456,0,1,158,,free,0,0
5513,5514,2023-03-01,2023-08-04,Free,Australia,117,117,0,1,156,,free,0,0
5514,5515,2023-04-02,2023-05-21,Pro,USA,259,518,0,1,49,2023-05-21,Basic,99,0
5515,5516,2023-12-11,2023-12-26,Free,USA,99,495,0,1,15,,free,0,1
5516,5517,2023-12-21,2023-12-23,Pro,Australia,87,261,0,1,2,2023-12-23,Enterprise,29,1
5517,5518,2023-09-27,2023-10-16,Free,USA,100,400,0,1,19,,free,0,1
5518,5519,2023-06-05,2023-08-05,Pro,India,13,39,0,1,61,2023-08-05,Standard,29,0
5519,5520,2023-01-07,2023-10-23,Free,Germany,38,76,0,1,289,,free,0,0
5520,5521,2023-07-17,2023-12-30,Pro,Australia,101,303,0,1,166,2023-12-30,Enterprise,29,0
5521,5522,2023-11-21,2023-12-09,Free,USA,18,72,0,1,18,,free,0,1
5522,5523,2023-08-13,2023-09-14,Pro,USA,10,40,0,1,32,2023-09-14,Basic,49,0
5523,5524,2023-01-05,2023-07-05,Free,UK,14,56,0,1,181,,free,0,0
5524,5525,2023-01-28,2023-11-30,Free,USA,62,310,0,1,306,,free,0,0
5525,5526,2023-02-05,2023-05-14,Free,Canada,24,24,0,1,98,,free,0,0
5526,5527,2023-11-17,2023-12-18,Free,Germany,7,14,0,1,31,,free,0,0
5527,5528,2023-03-26,2023-05-19,Pro,India,208,416,0,1,54,2023-05-19,Standard,49,0
5528,5529,2023-03-12,2023-10-07,Free,UK,99,297,0,1,209,,free,0,0
5529,5530,2023-10-27,2023-11-21,Free,Germany,84,336,0,1,25,,free,0,1
5530,5531,2023-05-24,2023-11-17,Free,Germany,118,236,0,1,177,,free,0,0
5531,5532,2023-09-16,2023-10-14,Free,Germany,32,96,0,1,28,,free,0,1
5532,5533,2023-11-03,2023-12-26,Free,Australia,105,210,0,1,53,,free,0,0
5533,5534,2023-10-29,2023-12-26,Pro,Canada,64,128,0,1,58,2023-12-26,Basic,49,0
5534,5535,2023-02-07,2023-04-26,Free,Germany,126,126,0,1,78,,free,0,0
5535,5536,2023-06-28,2023-12-08,Pro,India,182,728,0,1,163,2023-12-08,Standard,29,0
5536,5537,2023-08-17,2023-12-13,Free,India,137,685,0,1,118,,free,0,0
5537,5538,2023-07-24,2023-10-05,Free,UK,69,69,0,1,73,,free,0,0
5538,5539,2023-10-27,2023-12-25,Free,USA,105,105,1,1,59,,free,0,0
5539,5540,2023-02-26,2023-10-21,Free,Canada,49,49,0,1,237,,free,0,0
5540,5541,2023-05-05,2023-11-18,Free,Canada,15,75,0,1,197,,free,0,0
5541,5542,2023-03-26,2023-09-28,Free,Canada,28,112,0,1,186,,free,0,0
5542,5543,2023-03-30,2023-09-16,Free,Germany,76,76,0,1,170,,free,0,0
5543,5544,2023-07-03,2023-12-22,Free,Canada,41,123,0,1,172,,free,0,0
5544,5545,2023-12-01,2023-12-03,Free,Germany,71,71,0,1,2,,free,0,1
5545,5546,2023-04-30,2023-09-05,Pro,UK,249,747,0,1,128,2023-09-05,Enterprise,49,0
5546,5547,2023-05-13,2023-06-11,Pro,India,241,241,0,1,29,2023-06-11,Standard,99,1
5547,5548,2023-06-23,2023-09-10,Free,UK,66,132,0,1,79,,free,0,0
5548,5549,2023-05-08,2023-08-15,Free,India,135,135,0,1,99,,free,0,0
5549,5550,2023-10-08,2023-12-22,Free,India,56,56,0,1,75,,free,0,0
5550,5551,2023-06-30,2023-12-23,Free,Australia,7,7,0,1,176,,free,0,0
5551,5552,2023-08-02,2023-08-30,Free,Germany,88,440,0,1,28,,free,0,1
5552,5553,2023-07-19,2023-12-18,Free,Australia,42,210,0,1,152,,free,0,0
5553,5554,2023-12-24,2023-12-25,Free,India,17,85,0,1,1,,free,0,1
5554,5555,2023-10-29,2023-12-23,Free,Germany,90,270,0,1,55,,free,0,0
5555,5556,2023-07-31,2023-08-16,Free,India,84,336,0,1,16,,free,0,1
5556,5557,2023-11-17,2023-12-08,Pro,France,259,518,0,1,21,2023-12-08,Standard,99,1
5557,5558,2023-10-03,2023-10-11,Free,Australia,150,450,0,1,8,,free,0,1
5558,5559,2023-08-09,2023-08-23,Free,India,50,100,0,1,14,,free,0,1
5559,5560,2023-11-25,2023-12-09,Free,Germany,97,194,0,1,14,,free,0,1
5560,5561,2023-08-11,2023-12-31,Free,USA,64,64,0,1,142,,free,0,0
5561,5562,2023-07-08,2023-12-24,Free,India,130,130,1,1,169,,free,0,0
5562,5563,2023-12-18,2023-12-28,Free,USA,2,2,0,0,10,,free,0,1
5563,5564,2023-11-28,2023-12-29,Free,Australia,13,65,0,1,31,,free,0,0
5564,5565,2023-02-07,2023-02-25,Free,UK,73,365,1,1,18,,free,0,1
5565,5566,2023-11-12,2023-12-19,Free,India,5,5,0,1,37,,free,0,0
5566,5567,2023-03-03,2023-05-12,Free,UK,61,305,0,1,70,,free,0,0
5567,5568,2023-05-02,2023-05-06,Free,Australia,119,357,0,1,4,,free,0,1
5568,5569,2023-10-14,2023-12-25,Free,USA,37,74,0,1,72,,free,0,0
5569,5570,2023-06-23,2023-09-24,Free,UK,24,48,0,1,93,,free,0,0
5570,5571,2023-03-23,2023-08-30,Free,Canada,69,69,0,1,160,,free,0,0
5571,5572,2023-03-19,2023-12-03,Pro,India,196,784,0,1,259,2023-12-03,Basic,29,0
5572,5573,2023-10-17,2023-12-12,Free,Germany,22,110,0,1,56,,free,0,0
5573,5574,2023-02-10,2023-06-08,Pro,India,189,189,0,1,118,2023-06-08,Basic,99,0
5574,5575,2023-02-12,2023-07-15,Free,Canada,104,312,1,1,153,,free,0,0
5575,5576,2023-07-07,2023-07-23,Free,Australia,85,425,0,1,16,,free,0,1
5576,5577,2023-09-07,2023-10-09,Free,France,114,570,0,1,32,,free,0,0
5577,5578,2023-12-23,2023-12-28,Free,Canada,108,216,1,1,5,,free,0,1
5578,5579,2023-03-12,2023-06-01,Free,USA,104,416,0,1,81,,free,0,0
5579,5580,2023-07-24,2023-10-02,Free,Germany,93,93,0,1,70,,free,0,0
5580,5581,2023-01-04,2023-04-18,Free,UK,4,16,0,1,104,,free,0,0
5581,5582,2023-03-03,2023-04-03,Free,USA,126,504,0,1,31,,free,0,0
5582,5583,2023-12-09,2023-12-25,Free,Germany,34,34,0,1,16,,free,0,1
5583,5584,2023-06-10,2023-06-14,Pro,India,238,476,0,1,4,2023-06-14,Basic,99,1
5584,5585,2023-03-25,2023-06-30,Pro,India,28,84,0,1,97,2023-06-30,Basic,99,0
5585,5586,2023-09-26,2023-12-08,Pro,Canada,110,220,0,1,73,2023-12-08,Standard,29,0
5586,5587,2023-09-18,2023-10-03,Pro,USA,167,835,0,1,15,2023-10-03,Enterprise,29,1
5587,5588,2023-11-01,2023-11-20,Free,Germany,62,248,0,1,19,,free,0,1
5588,5589,2023-05-13,2023-11-26,Pro,Canada,31,31,0,1,197,2023-11-26,Basic,49,0
5589,5590,2023-10-26,2023-11-16,Pro,India,223,892,0,1,21,2023-11-16,Enterprise,29,1
5590,5591,2023-10-23,2023-12-27,Free,Germany,117,117,0,1,65,,free,0,0
5591,5592,2023-11-29,2023-12-21,Free,Australia,71,213,0,1,22,,free,0,1
5592,5593,2023-10-07,2023-12-24,Free,France,83,415,0,1,78,,free,0,0
5593,5594,2023-11-18,2023-11-21,Free,India,11,11,0,1,3,,free,0,1
5594,5595,2023-12-31,2024-01-01,Free,USA,1,1,0,0,1,,free,0,1
5595,5596,2023-05-23,2023-11-18,Pro,UK,260,1040,0,1,179,2023-11-18,Enterprise,29,0
5596,5597,2023-06-21,2023-10-20,Free,Canada,99,396,0,1,121,,free,0,0
5597,5598,2023-10-11,2023-11-24,Free,India,99,495,0,1,44,,free,0,0
5598,5599,2023-05-05,2023-09-28,Free,Germany,142,142,0,1,146,,free,0,0
5599,5600,2023-10-06,2023-10-27,Free,Australia,105,210,0,1,21,,free,0,1
5600,5601,2023-05-22,2023-12-05,Free,Australia,130,130,0,1,197,,free,0,0
5601,5602,2023-02-14,2023-06-08,Free,USA,114,570,0,1,114,,free,0,0
5602,5603,2023-03-21,2023-07-18,Free,France,67,134,0,1,119,,free,0,0
5603,5604,2023-10-23,2023-12-07,Free,USA,126,252,0,1,45,,free,0,0
5604,5605,2023-01-30,2023-11-23,Pro,Australia,101,202,0,1,297,2023-11-23,Enterprise,99,0
5605,5606,2023-07-24,2023-08-24,Pro,Canada,282,1410,0,1,31,2023-08-24,Standard,29,0
5606,5607,2023-09-23,2023-10-07,Free,UK,142,142,0,1,14,,free,0,1
5607,5608,2023-10-10,2023-12-03,Free,UK,55,220,0,1,54,,free,0,0
5608,5609,2023-06-15,2023-12-12,Free,UK,47,141,0,1,180,,free,0,0
5609,5610,2023-03-24,2023-05-07,Free,France,122,366,0,1,44,,free,0,0
5610,5611,2023-05-27,2023-12-21,Pro,Germany,195,585,0,1,208,2023-12-21,Standard,49,0
5611,5612,2023-08-15,2023-11-25,Pro,Canada,288,288,0,1,102,2023-11-25,Enterprise,99,0
5612,5613,2023-06-08,2023-08-05,Free,Australia,115,575,0,1,58,,free,0,0
5613,5614,2023-12-18,2023-12-27,Free,UK,42,210,0,1,9,,free,0,1
5614,5615,2023-06-01,2023-11-27,Free,Australia,11,44,0,1,179,,free,0,0
5615,5616,2023-12-07,2023-12-10,Free,USA,52,156,0,1,3,,free,0,1
5616,5617,2023-12-28,2023-12-29,Free,France,87,348,0,1,1,,free,0,1
5617,5618,2023-06-28,2023-07-11,Free,India,11,33,0,1,13,,free,0,1
5618,5619,2023-04-01,2023-09-30,Free,Australia,94,94,0,1,182,,free,0,0
5619,5620,2023-12-05,2023-12-22,Free,USA,50,150,0,1,17,,free,0,1
5620,5621,2023-07-05,2023-09-14,Pro,India,88,440,0,1,71,2023-09-14,Enterprise,99,0
5621,5622,2023-07-16,2023-10-13,Free,USA,25,100,1,1,89,,free,0,0
5622,5623,2023-02-08,2023-11-25,Pro,USA,244,976,0,1,290,2023-11-25,Enterprise,49,0
5623,5624,2023-08-31,2023-10-27,Free,India,112,336,0,1,57,,free,0,0
5624,5625,2023-02-19,2023-08-28,Free,Australia,73,292,0,1,190,,free,0,0
5625,5626,2023-02-03,2023-12-15,Free,Germany,91,91,1,1,315,,free,0,0
5626,5627,2023-07-28,2023-11-24,Free,Australia,18,90,0,1,119,,free,0,0
5627,5628,2023-03-30,2023-06-15,Free,UK,142,284,0,1,77,,free,0,0
5628,5629,2023-01-18,2023-03-05,Free,Canada,74,370,0,1,46,,free,0,0
5629,5630,2023-09-13,2023-11-06,Free,Germany,35,105,1,1,54,,free,0,0
5630,5631,2023-11-07,2023-11-20,Free,Australia,4,12,0,1,13,,free,0,1
5631,5632,2023-02-16,2023-11-03,Free,France,1,2,0,0,260,,free,0,0
5632,5633,2023-11-06,2023-11-22,Free,Canada,130,520,0,1,16,,free,0,1
5633,5634,2023-05-26,2023-07-04,Free,Canada,114,456,0,1,39,,free,0,0
5634,5635,2023-02-25,2023-03-02,Free,UK,47,235,0,1,5,,free,0,1
5635,5636,2023-09-22,2023-12-09,Pro,Canada,151,453,0,1,78,2023-12-09,Enterprise,99,0
5636,5637,2023-10-23,2023-11-23,Free,India,4,4,0,1,31,,free,0,0
5637,5638,2023-02-10,2023-10-19,Free,Canada,150,300,0,1,251,,free,0,0
5638,5639,2023-05-31,2023-09-24,Free,France,92,276,0,1,116,,free,0,0
5639,5640,2023-08-05,2023-08-16,Free,Germany,56,56,0,1,11,,free,0,1
5640,5641,2023-02-23,2023-10-21,Free,Australia,87,348,0,1,240,,free,0,0
5641,5642,2023-06-01,2023-08-28,Pro,France,184,920,0,1,88,2023-08-28,Enterprise,49,0
5642,5643,2023-08-22,2023-11-03,Free,Canada,51,51,0,1,73,,free,0,0
5643,5644,2023-06-24,2023-12-13,Free,Germany,21,42,0,1,172,,free,0,0
5644,5645,2023-09-11,2023-10-22,Pro,Germany,14,70,0,1,41,2023-10-22,Enterprise,99,0
5645,5646,2023-05-26,2023-05-27,Free,India,144,144,0,1,1,,free,0,1
5646,5647,2023-09-19,2023-11-30,Free,Canada,88,440,0,1,72,,free,0,0
5647,5648,2023-09-25,2023-10-14,Free,USA,2,4,0,0,19,,free,0,1
5648,5649,2023-10-04,2023-12-13,Pro,USA,239,1195,0,1,70,2023-12-13,Standard,99,0
5649,5650,2023-05-15,2023-11-02,Free,USA,139,278,0,1,171,,free,0,0
5650,5651,2023-02-02,2023-07-25,Free,USA,84,168,0,1,173,,free,0,0
5651,5652,2023-03-08,2023-03-30,Free,Australia,150,750,0,1,22,,free,0,1
5652,5653,2023-10-10,2023-11-03,Free,India,5,10,0,1,24,,free,0,1
5653,5654,2023-05-07,2023-07-03,Free,France,34,68,0,1,57,,free,0,0
5654,5655,2023-11-20,2023-12-20,Free,Canada,70,70,0,1,30,,free,0,0
5655,5656,2023-12-29,2023-12-31,Free,UK,123,246,0,1,2,,free,0,1
5656,5657,2023-09-11,2023-10-05,Free,India,89,356,1,1,24,,free,0,1
5657,5658,2023-08-05,2023-09-01,Free,Canada,50,50,0,1,27,,free,0,1
5658,5659,2023-10-29,2023-12-26,Pro,India,71,213,0,1,58,2023-12-26,Basic,49,0
5659,5660,2023-06-20,2023-07-29,Free,France,149,447,0,1,39,,free,0,0
5660,5661,2023-06-16,2023-06-22,Pro,Canada,132,660,0,1,6,2023-06-22,Basic,49,1
5661,5662,2023-05-21,2023-07-28,Pro,India,157,785,0,1,68,2023-07-28,Enterprise,99,0
5662,5663,2023-09-27,2023-10-18,Free,Australia,77,385,0,1,21,,free,0,1
5663,5664,2023-05-31,2023-12-22,Pro,France,117,468,0,1,205,2023-12-22,Basic,49,0
5664,5665,2023-10-26,2023-12-25,Free,France,48,48,1,1,60,,free,0,0
5665,5666,2023-06-07,2023-10-23,Free,USA,58,290,0,1,138,,free,0,0
5666,5667,2023-02-26,2023-09-20,Pro,UK,179,716,1,1,206,2023-09-20,Enterprise,99,0
5667,5668,2023-07-24,2023-08-14,Free,UK,80,80,0,1,21,,free,0,1
5668,5669,2023-12-24,2023-12-24,Free,Canada,26,130,0,1,0,,free,0,1
5669,5670,2023-07-31,2023-11-28,Free,UK,30,120,0,1,120,,free,0,0
5670,5671,2023-10-21,2023-12-22,Free,USA,44,220,0,1,62,,free,0,0
5671,5672,2023-01-04,2023-06-19,Free,USA,117,117,0,1,166,,free,0,0
5672,5673,2023-09-29,2023-12-11,Free,Canada,115,230,0,1,73,,free,0,0
5673,5674,2023-02-16,2023-11-25,Free,USA,148,148,0,1,282,,free,0,0
5674,5675,2023-01-13,2023-12-30,Pro,Australia,223,1115,0,1,351,2023-12-30,Enterprise,29,0
5675,5676,2023-03-05,2023-12-12,Pro,Australia,112,336,0,1,282,2023-12-12,Standard,99,0
5676,5677,2023-10-29,2023-11-09,Free,France,94,282,0,1,11,,free,0,1
5677,5678,2023-12-11,2023-12-12,Free,France,70,70,0,1,1,,free,0,1
5678,5679,2023-12-17,2023-12-28,Free,Canada,100,300,0,1,11,,free,0,1
5679,5680,2023-11-23,2023-12-30,Free,UK,97,194,1,1,37,,free,0,0
5680,5681,2023-08-04,2023-12-11,Free,USA,11,44,0,1,129,,free,0,0
5681,5682,2023-05-01,2023-06-30,Free,Canada,78,234,0,1,60,,free,0,0
5682,5683,2023-06-29,2023-10-21,Pro,Canada,233,932,0,1,114,2023-10-21,Basic,99,0
5683,5684,2023-06-14,2023-11-28,Free,India,150,600,0,1,167,,free,0,0
5684,5685,2023-09-11,2023-11-11,Pro,UK,95,380,0,1,61,2023-11-11,Enterprise,29,0
5685,5686,2023-01-21,2023-07-17,Free,India,86,86,0,1,177,,free,0,0
5686,5687,2023-03-21,2023-09-26,Free,India,78,390,0,1,189,,free,0,0
5687,5688,2023-05-31,2023-07-20,Free,USA,23,92,0,1,50,,free,0,0
5688,5689,2023-05-17,2023-11-03,Free,Canada,33,99,0,1,170,,free,0,0
5689,5690,2023-10-23,2023-12-21,Pro,UK,29,116,0,1,59,2023-12-21,Enterprise,49,0
5690,5691,2023-10-13,2023-11-21,Free,USA,2,6,0,0,39,,free,0,0
5691,5692,2023-04-12,2023-05-28,Free,France,113,113,0,1,46,,free,0,0
5692,5693,2023-03-20,2023-12-25,Free,Germany,145,580,1,1,280,,free,0,0
5693,5694,2023-07-12,2023-11-22,Free,Germany,43,129,0,1,133,,free,0,0
5694,5695,2023-05-21,2023-08-08,Free,UK,113,565,0,1,79,,free,0,0
5695,5696,2023-12-08,2023-12-15,Pro,Canada,147,294,0,1,7,2023-12-15,Basic,49,1
5696,5697,2023-07-19,2023-10-15,Pro,Australia,147,735,0,1,88,2023-10-15,Standard,99,0
5697,5698,2023-04-16,2023-04-27,Free,India,70,70,0,1,11,,free,0,1
5698,5699,2023-11-20,2023-12-23,Free,Germany,59,177,0,1,33,,free,0,0
5699,5700,2023-03-01,2023-12-24,Free,India,58,174,0,1,298,,free,0,0
5700,5701,2023-06-16,2023-12-22,Free,Canada,29,116,0,1,189,,free,0,0
5701,5702,2023-03-11,2023-04-05,Free,France,24,120,0,1,25,,free,0,1
5702,5703,2023-03-17,2023-07-21,Free,India,62,248,0,1,126,,free,0,0
5703,5704,2023-06-07,2023-11-13,Pro,USA,47,235,0,1,159,2023-11-13,Standard,29,0
5704,5705,2023-04-02,2023-07-05,Free,UK,149,596,0,1,94,,free,0,0
5705,5706,2023-05-26,2023-07-09,Free,Canada,111,333,0,1,44,,free,0,0
5706,5707,2023-09-22,2023-12-19,Free,Australia,138,138,0,1,88,,free,0,0
5707,5708,2023-10-28,2023-12-26,Free,Germany,95,190,0,1,59,,free,0,0
5708,5709,2023-05-06,2023-12-12,Pro,UK,286,572,0,1,220,2023-12-12,Enterprise,29,0
5709,5710,2023-05-04,2023-09-14,Free,Canada,110,110,0,1,133,,free,0,0
5710,5711,2023-06-13,2023-07-03,Free,USA,43,215,1,1,20,,free,0,1
5711,5712,2023-10-24,2023-12-18,Free,Canada,6,12,0,1,55,,free,0,0
5712,5713,2023-06-11,2023-07-20,Free,Germany,17,51,0,1,39,,free,0,0
5713,5714,2023-06-17,2023-07-11,Free,India,93,186,0,1,24,,free,0,1
5714,5715,2023-12-24,2023-12-26,Free,Canada,79,316,0,1,2,,free,0,1
5715,5716,2023-06-27,2023-11-05,Free,Canada,148,148,1,1,131,,free,0,0
5716,5717,2023-06-07,2023-09-17,Free,France,65,130,0,1,102,,free,0,0
5717,5718,2023-07-23,2023-11-08,Pro,USA,260,780,0,1,108,2023-11-08,Basic,29,0
5718,5719,2023-02-06,2023-04-06,Free,Germany,1,4,0,0,59,,free,0,0
5719,5720,2023-03-06,2023-03-12,Free,Germany,68,68,0,1,6,,free,0,1
5720,5721,2023-09-12,2023-11-28,Free,India,83,83,0,1,77,,free,0,0
5721,5722,2023-11-13,2023-12-21,Pro,UK,156,468,0,1,38,2023-12-21,Basic,49,0
5722,5723,2023-01-08,2023-11-29,Free,France,46,92,0,1,325,,free,0,0
5723,5724,2023-09-30,2024-01-01,Free,India,47,141,0,1,93,,free,0,0
5724,5725,2023-02-27,2023-10-14,Free,UK,6,18,0,1,229,,free,0,0
5725,5726,2023-05-03,2023-11-30,Free,France,13,65,1,1,211,,free,0,0
5726,5727,2023-11-01,2023-12-18,Pro,France,16,16,0,1,47,2023-12-18,Basic,99,0
5727,5728,2023-10-31,2023-12-18,Free,India,104,312,0,1,48,,free,0,0
5728,5729,2023-02-24,2023-06-02,Pro,Australia,173,519,1,1,98,2023-06-02,Enterprise,99,0
5729,5730,2023-02-15,2023-07-28,Free,UK,48,48,0,1,163,,free,0,0
5730,5731,2023-09-26,2023-10-02,Free,Australia,81,243,0,1,6,,free,0,1
5731,5732,2023-05-22,2023-08-10,Free,Australia,121,605,0,1,80,,free,0,0
5732,5733,2023-05-25,2023-12-29,Free,India,49,147,0,1,218,,free,0,0
5733,5734,2023-10-17,2023-12-21,Pro,Germany,300,300,0,1,65,2023-12-21,Standard,29,0
5734,5735,2023-07-01,2023-07-13,Free,France,121,121,0,1,12,,free,0,1
5735,5736,2023-10-06,2023-10-24,Free,Canada,102,408,0,1,18,,free,0,1
5736,5737,2023-05-25,2023-11-30,Free,Germany,23,69,0,1,189,,free,0,0
5737,5738,2023-02-12,2023-08-06,Free,France,74,148,0,1,175,,free,0,0
5738,5739,2023-06-20,2023-07-27,Pro,Canada,79,158,0,1,37,2023-07-27,Enterprise,29,0
5739,5740,2023-08-04,2023-09-02,Free,USA,35,70,0,1,29,,free,0,1
5740,5741,2023-05-16,2023-11-06,Free,Australia,11,11,0,1,174,,free,0,0
5741,5742,2023-10-05,2023-11-22,Free,India,44,88,0,1,48,,free,0,0
5742,5743,2023-09-04,2023-12-10,Free,India,98,98,1,1,97,,free,0,0
5743,5744,2023-02-23,2023-05-01,Free,Canada,87,435,0,1,67,,free,0,0
5744,5745,2023-04-01,2023-04-22,Free,India,66,264,0,1,21,,free,0,1
5745,5746,2023-05-19,2023-11-24,Pro,France,267,801,0,1,189,2023-11-24,Standard,29,0
5746,5747,2023-03-13,2023-07-26,Free,UK,138,690,0,1,135,,free,0,0
5747,5748,2023-03-08,2023-07-07,Free,India,75,225,0,1,121,,free,0,0
5748,5749,2023-07-03,2023-12-30,Free,Canada,55,110,1,1,180,,free,0,0
5749,5750,2023-12-05,2023-12-15,Free,Australia,21,63,1,1,10,,free,0,1
5750,5751,2023-10-10,2023-10-17,Free,Australia,53,265,0,1,7,,free,0,1
5751,5752,2023-06-30,2023-09-02,Free,Canada,138,552,0,1,64,,free,0,0
5752,5753,2023-06-05,2024-01-01,Free,UK,10,20,0,1,210,,free,0,0
5753,5754,2023-09-09,2023-12-22,Pro,USA,50,250,0,1,104,2023-12-22,Basic,49,0
5754,5755,2023-01-11,2023-04-11,Free,France,55,220,1,1,90,,free,0,0
5755,5756,2023-09-09,2023-11-22,Free,Australia,142,426,0,1,74,,free,0,0
5756,5757,2023-11-24,2023-12-24,Free,Australia,25,75,0,1,30,,free,0,0
5757,5758,2023-12-02,2023-12-13,Free,France,75,75,0,1,11,,free,0,1
5758,5759,2023-10-16,2023-11-25,Free,Canada,113,339,0,1,40,,free,0,0
5759,5760,2023-09-15,2023-09-22,Free,Germany,86,344,0,1,7,,free,0,1
5760,5761,2023-09-30,2023-11-26,Free,Canada,42,168,0,1,57,,free,0,0
5761,5762,2023-04-21,2023-05-31,Free,Canada,89,89,0,1,40,,free,0,0
5762,5763,2023-03-11,2023-10-31,Free,USA,36,180,0,1,234,,free,0,0
5763,5764,2023-02-12,2023-07-02,Free,USA,135,405,0,1,140,,free,0,0
5764,5765,2023-09-05,2023-09-13,Free,India,81,324,1,1,8,,free,0,1
5765,5766,2023-09-09,2023-10-09,Pro,India,120,360,0,1,30,2023-10-09,Basic,99,0
5766,5767,2023-09-12,2023-10-21,Free,Canada,102,306,0,1,39,,free,0,0
5767,5768,2023-08-21,2023-09-07,Free,France,49,245,0,1,17,,free,0,1
5768,5769,2023-06-09,2023-11-24,Free,France,117,351,0,1,168,,free,0,0
5769,5770,2023-11-18,2023-12-20,Free,India,60,240,0,1,32,,free,0,0
5770,5771,2023-04-14,2023-10-27,Free,UK,119,476,0,1,196,,free,0,0
5771,5772,2023-03-29,2023-07-13,Free,Australia,39,78,0,1,106,,free,0,0
5772,5773,2023-08-12,2023-10-01,Pro,Canada,41,82,0,1,50,2023-10-01,Basic,29,0
5773,5774,2023-01-26,2023-05-05,Free,Germany,80,320,0,1,99,,free,0,0
5774,5775,2023-11-19,2023-12-27,Free,France,77,154,0,1,38,,free,0,0
5775,5776,2023-02-28,2023-05-19,Free,Australia,147,294,1,1,80,,free,0,0
5776,5777,2023-02-13,2023-03-02,Free,USA,93,279,0,1,17,,free,0,1
5777,5778,2023-08-29,2023-12-18,Pro,Australia,112,112,0,1,111,2023-12-18,Standard,99,0
5778,5779,2023-03-30,2023-12-13,Free,India,20,20,0,1,258,,free,0,0
5779,5780,2023-02-02,2023-12-27,Free,UK,115,115,0,1,328,,free,0,0
5780,5781,2023-05-03,2023-09-01,Free,Australia,55,110,0,1,121,,free,0,0
5781,5782,2023-05-13,2023-12-13,Free,France,84,420,0,1,214,,free,0,0
5782,5783,2023-07-19,2023-08-15,Free,India,91,182,0,1,27,,free,0,1
5783,5784,2023-12-12,2023-12-25,Pro,UK,278,1112,0,1,13,2023-12-25,Enterprise,29,1
5784,5785,2023-03-18,2023-09-21,Free,Australia,74,74,0,1,187,,free,0,0
5785,5786,2023-06-08,2023-09-06,Pro,India,82,328,1,1,90,2023-09-06,Basic,29,0
5786,5787,2023-06-24,2023-08-26,Pro,Germany,83,249,0,1,63,2023-08-26,Basic,29,0
5787,5788,2023-07-27,2023-10-29,Free,USA,14,42,0,1,94,,free,0,0
5788,5789,2023-06-07,2023-11-17,Free,France,74,370,1,1,163,,free,0,0
5789,5790,2023-06-11,2023-12-01,Free,Germany,88,176,0,1,173,,free,0,0
5790,5791,2023-01-14,2023-07-12,Free,Canada,50,150,0,1,179,,free,0,0
5791,5792,2023-09-25,2023-10-04,Free,Canada,80,160,0,1,9,,free,0,1
5792,5793,2023-06-25,2023-07-14,Free,Australia,114,342,1,1,19,,free,0,1
5793,5794,2023-11-25,2024-01-01,Free,Germany,138,276,0,1,37,,free,0,0
5794,5795,2023-07-23,2023-08-05,Free,UK,33,132,0,1,13,,free,0,1
5795,5796,2023-10-29,2023-12-06,Free,India,14,28,0,1,38,,free,0,0
5796,5797,2023-03-21,2023-05-27,Free,Canada,21,105,0,1,67,,free,0,0
5797,5798,2023-08-08,2023-11-30,Free,USA,60,180,0,1,114,,free,0,0
5798,5799,2023-11-02,2023-11-13,Pro,Germany,243,729,0,1,11,2023-11-13,Basic,49,1
5799,5800,2023-11-30,2023-12-14,Pro,France,244,1220,0,1,14,2023-12-14,Standard,99,1
5800,5801,2023-11-14,2023-12-04,Free,Germany,75,150,0,1,20,,free,0,1
5801,5802,2023-02-23,2023-10-23,Pro,Australia,220,880,0,1,242,2023-10-23,Basic,99,0
5802,5803,2023-10-15,2023-10-31,Free,Australia,104,208,0,1,16,,free,0,1
5803,5804,2023-04-01,2023-05-30,Free,Germany,106,106,0,1,59,,free,0,0
5804,5805,2023-03-06,2023-11-01,Pro,Germany,186,930,0,1,240,2023-11-01,Basic,99,0
5805,5806,2023-02-26,2023-11-09,Pro,Australia,126,378,0,1,256,2023-11-09,Basic,29,0
5806,5807,2023-09-14,2023-11-29,Free,Germany,135,675,0,1,76,,free,0,0
5807,5808,2023-04-19,2023-04-21,Free,USA,20,20,0,1,2,,free,0,1
5808,5809,2023-11-16,2023-11-17,Free,France,133,133,0,1,1,,free,0,1
5809,5810,2023-04-30,2023-10-08,Pro,Canada,114,570,0,1,161,2023-10-08,Basic,29,0
5810,5811,2023-01-17,2023-02-24,Free,India,62,124,0,1,38,,free,0,0
5811,5812,2023-11-10,2023-12-11,Free,Australia,99,396,0,1,31,,free,0,0
5812,5813,2023-02-03,2023-09-03,Pro,Australia,135,540,0,1,212,2023-09-03,Basic,29,0
5813,5814,2023-01-23,2023-10-20,Free,Australia,20,100,0,1,270,,free,0,0
5814,5815,2023-06-05,2023-06-23,Free,UK,140,140,1,1,18,,free,0,1
5815,5816,2023-06-20,2023-11-21,Pro,USA,16,80,0,1,154,2023-11-21,Standard,49,0
5816,5817,2023-12-01,2023-12-01,Pro,Australia,257,1028,0,1,0,2023-12-01,Standard,29,1
5817,5818,2023-07-29,2023-08-19,Free,UK,91,182,0,1,21,,free,0,1
5818,5819,2023-12-15,2023-12-23,Free,France,63,63,1,1,8,,free,0,1
